track_id,lesson_id,level_id,topic_id,track,topic,subtopic,level,content_type,video_1,video_2,video_3,article_url,duration_minutes,description_en,project_idea
TRK-001,L0135,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Enums,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.typescriptlang.org/docs/handbook/enums.html,25,Explaining enums,
TRK-001,L0136,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Generics,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.typescriptlang.org/docs/handbook/2/generics.html,45,Explaining generics,
TRK-001,L0137,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Utility Types: Partial Omit Pick,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.typescriptlang.org/docs/handbook/utility-types.html,40,Explaining utility types,
TRK-001,L0138,LVL-003,FE-T06,frontend,TypeScript,TypeScript: Type Guards & Narrowing,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.typescriptlang.org/docs/handbook/2/narrowing.html,35,Explaining type guards and narrowing,
TRK-001,L0139,LVL-003,FE-T06,frontend,TypeScript,"TypeScript with React: Props, State, Events",advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/learn/typescript,50,Explaining TypeScript with React,
TRK-001,L0140,LVL-003,FE-T06,frontend,TypeScript,TypeScript with React: Hooks & Context,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining TypeScript hooks and context,
TRK-001,L0141,LVL-003,FE-T06,frontend,TypeScript,Project: Todo App with TypeScript + React,advanced,tutorial_and_project,▶ Video 1,▶ Video 2,▶ Video 3,,90,TypeScript React todo project,
TRK-001,L0142,LVL-003,FE-T06,frontend,TypeScript,Article: Official TypeScript Handbook,advanced,article,,▶ Video 2,▶ Video 3,https://www.typescriptlang.org/docs/handbook,0,Official TypeScript handbook,
TRK-001,L0143,LVL-003,FE-T05,frontend,React,Context API: Creating and Using Context,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/learn/passing-data-deeply-with-context,50,Explaining Context API,
TRK-001,L0144,LVL-003,FE-T05,frontend,React,Context API: with useReducer,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/learn/scaling-up-with-reducer-and-context,45,Explaining Context with useReducer,
TRK-001,L0145,LVL-003,FE-T05,frontend,React,Redux Toolkit: Store Slices Actions,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://redux-toolkit.js.org/introduction/getting-started,70,Explaining Redux Toolkit,
TRK-001,L0146,LVL-003,FE-T05,frontend,React,Redux Toolkit: Thunk & Async Actions,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://redux-toolkit.js.org/api/createAsyncThunk,55,Explaining Redux async actions,
TRK-001,L0147,LVL-003,FE-T05,frontend,React,Zustand: Simpler State Management,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://zustand-demo.pmnd.rs,40,Explaining Zustand state management,
TRK-001,L0148,LVL-003,FE-T05,frontend,React,Custom Hooks: Creating and Organizing,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/learn/reusing-logic-with-custom-hooks,50,Explaining custom hooks,
TRK-001,L0149,LVL-003,FE-T05,frontend,React,Performance: React.memo,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/reference/react/memo,35,Explaining React.memo,
TRK-001,L0150,LVL-003,FE-T05,frontend,React,Performance: useMemo & useCallback,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/reference/react/useMemo,40,Explaining useMemo and useCallback,
TRK-001,L0151,LVL-003,FE-T05,frontend,React,Performance: Code Splitting & Lazy Loading,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react.dev/reference/react/lazy,35,Explaining code splitting and lazy loading,
TRK-001,L0152,LVL-003,FE-T05,frontend,React,React Query: Server State Management,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://tanstack.com/query/latest/docs/framework/react/overview,60,Explaining React Query,
TRK-001,L0153,LVL-003,FE-T05,frontend,React,React Hook Form: Managing Forms,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://react-hook-form.com/get-started,45,Explaining React Hook Form,
TRK-001,L0154,LVL-003,FE-T05,frontend,React,Testing with Jest: Unit Tests,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://jestjs.io/docs/getting-started,50,Explaining unit testing with Jest,
TRK-001,L0155,LVL-003,FE-T05,frontend,React,Testing with React Testing Library,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://testing-library.com/docs/react-testing-library/intro,55,Explaining React Testing Library,
TRK-001,L0156,LVL-003,FE-T05,frontend,React,Project: E-Commerce App with Redux Toolkit,advanced,tutorial_and_project,▶ Video 1,▶ Video 2,▶ Video 3,,150,E-commerce app with Redux project,
TRK-001,L0157,LVL-003,FE-T05,frontend,React,Project: Chat App with React Query,advanced,tutorial_and_project,▶ Video 1,▶ Video 2,▶ Video 3,,120,Real-time chat app project,
TRK-001,L0158,LVL-003,FE-T05,frontend,React,Article: React Official Docs - Reference,advanced,article,,▶ Video 2,▶ Video 3,https://react.dev/reference/react,0,Official React reference docs,
TRK-001,L0159,LVL-003,FE-T07,frontend,NextJS,Next.js: What Is It and Why We Use It,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs,40,Introduction to Next.js,
TRK-001,L0160,LVL-003,FE-T07,frontend,NextJS,Next.js: App Router vs Pages Router,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app,35,Explaining App Router vs Pages Router,
TRK-001,L0161,LVL-003,FE-T07,frontend,NextJS,Next.js: File-based Routing,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/routing,40,Explaining file-based routing,
TRK-001,L0162,LVL-003,FE-T07,frontend,NextJS,Next.js: Layouts & Templates,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/routing/layouts-and-templates,35,Explaining layouts and templates,
TRK-001,L0163,LVL-003,FE-T07,frontend,NextJS,Next.js: Server Components vs Client Components,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/rendering,50,Explaining Server vs Client components,
TRK-001,L0164,LVL-003,FE-T07,frontend,NextJS,Next.js: Data Fetching in Server Components,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/data-fetching,55,Explaining data fetching strategies,
TRK-001,L0165,LVL-003,FE-T07,frontend,NextJS,Next.js: Static Generation (SSG) & ISR,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining static generation and ISR,
TRK-001,L0166,LVL-003,FE-T07,frontend,NextJS,Next.js: API Routes & Route Handlers,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/routing/route-handlers,50,Explaining API routes and route handlers,
TRK-001,L0167,LVL-003,FE-T07,frontend,NextJS,Next.js: Middleware,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/routing/middleware,35,Explaining Next.js middleware,
TRK-001,L0168,LVL-003,FE-T07,frontend,NextJS,Next.js: Authentication with NextAuth.js,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://next-auth.js.org,70,Explaining authentication with NextAuth,
TRK-001,L0169,LVL-003,FE-T07,frontend,NextJS,Next.js: Prisma & Database Integration,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://www.prisma.io/docs/getting-started,65,Explaining Prisma ORM and database,
TRK-001,L0170,LVL-003,FE-T07,frontend,NextJS,Next.js: Image Optimization,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/optimizing/images,30,Explaining image optimization techniques,
TRK-001,L0171,LVL-003,FE-T07,frontend,NextJS,Next.js: SEO & Metadata,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/optimizing/metadata,30,Explaining SEO and metadata,
TRK-001,L0172,LVL-003,FE-T07,frontend,NextJS,Next.js: Deployment on Vercel,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://nextjs.org/docs/app/building-your-application/deploying,30,Explaining deployment to Vercel,
TRK-001,L0173,LVL-003,FE-T07,frontend,NextJS,Project: Full-Stack Blog with Next.js + Prisma + Auth,advanced,full_project,▶ Video 1,▶ Video 2,▶ Video 3,,200,Full-stack blog project,
TRK-001,L0174,LVL-003,FE-T07,frontend,NextJS,Article: Next.js Official Docs,advanced,article,,▶ Video 2,▶ Video 3,https://nextjs.org/docs,0,Official Python tutorial,
TRK-001,L0175,LVL-003,FE-T09,frontend,Performance,Web Vitals: LCP FID CLS INP,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://web.dev/vitals,40,Explaining Core Web Vitals,
TRK-001,L0176,LVL-003,FE-T09,frontend,Performance,Lighthouse & DevTools Performance Profiling,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://developer.chrome.com/docs/lighthouse/overview,35,Explaining Lighthouse performance profiling,
TRK-001,L0177,LVL-003,FE-T09,frontend,Performance,Bundle Optimization & Tree Shaking,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://web.dev/reduce-javascript-payloads-with-tree-shaking,35,Explaining bundle optimization,
TRK-001,L0178,LVL-003,FE-T09,frontend,Performance,Image Optimization Techniques,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://web.dev/fast/#optimize-your-images,30,Explaining image optimization techniques,
TRK-001,L0179,LVL-003,FE-T09,frontend,Performance,Caching Strategies: Browser & CDN,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://web.dev/learn/pwa/caching,35,Explaining caching strategies,
TRK-001,L0180,LVL-003,FE-T09,frontend,Performance,Accessibility: WCAG and ARIA,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://web.dev/learn/accessibility,45,Explaining web accessibility,
TRK-001,L0181,LVL-003,FE-T09,frontend,Performance,PWA: Progressive Web Apps Introduction,advanced,tutorial,▶ Video 1,▶ Video 2,▶ Video 3,https://web.dev/learn/pwa,50,Explaining Progressive Web Apps,
TRK-001,L0182,LVL-003,FE-T09,frontend,Performance,Article: web.dev Learn Performance,advanced,article,,▶ Video 2,▶ Video 3,https://web.dev/learn/performance,0,Performance course by Google,
TRK-002,L0183,LVL-001,DA-T01,data_analysis,Python,Python: What Is It and Why It's the Most Popular Language in Data Science,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial,30,Introduction to Python,
TRK-002,L0184,LVL-001,DA-T01,data_analysis,Python,Installing Python and Setting Up VS Code and Jupyter Notebook,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://code.visualstudio.com/docs/python/python-tutorial,30,Explaining Python setup and VS Code,
TRK-002,L0185,LVL-001,DA-T01,data_analysis,Python,Jupyter Notebook: How to Use It,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://jupyter-notebook.readthedocs.io,30,Explaining Jupyter Notebook,
TRK-002,L0186,LVL-001,DA-T01,data_analysis,Python,"Variables and Data Types: int, float, str, bool",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/introduction.html,50,Explaining variables,
TRK-002,L0187,LVL-001,DA-T01,data_analysis,Python,Strings: Operations and Methods,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/library/string.html,50,Explaining Python strings,
TRK-002,L0188,LVL-001,DA-T01,data_analysis,Python,"String Formatting: f-strings, format",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining f-strings and format,
TRK-002,L0189,LVL-001,DA-T01,data_analysis,Python,"Arithmetic Operations: arithmetic, math module",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining operators and expressions,
TRK-002,L0190,LVL-001,DA-T01,data_analysis,Python,"Conditions: if, elif, else and Comparisons",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/controlflow.html,35,Explaining conditionals,
TRK-002,L0191,LVL-001,DA-T01,data_analysis,Python,Loops: for loop and range,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining for loop and range,
TRK-002,L0192,LVL-001,DA-T01,data_analysis,Python,Loops: while loop and break/continue,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining while loop,
TRK-002,L0193,LVL-001,DA-T01,data_analysis,Python,Functions: Definition and Return Values,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/controlflow.html#defining-functions,50,Explaining Functions,
TRK-002,L0194,LVL-001,DA-T01,data_analysis,Python,Functions: Default Args and kwargs,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining default args and kwargs,
TRK-002,L0195,LVL-001,DA-T01,data_analysis,Python,"Lists: Creation, Operations, and Methods",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining Python lists,
TRK-002,L0196,LVL-001,DA-T01,data_analysis,Python,Tuples: Creation and Usage,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining tuples,
TRK-002,L0197,LVL-001,DA-T01,data_analysis,Python,Sets: Creation and Operations,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining sets,
TRK-002,L0198,LVL-001,DA-T01,data_analysis,Python,Dictionaries: key-value and Methods,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining dictionaries,
TRK-002,L0199,LVL-001,DA-T01,data_analysis,Python,List Comprehension & Dict Comprehension,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/datastructures.html#list-comprehensions,35,Explaining list and dict comprehensions,
TRK-002,L0200,LVL-001,DA-T01,data_analysis,Python,Article: Official Python Tutorial,beginner,article,,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial,0,Official Python tutorial,
TRK-002,L0201,LVL-001,DA-T02,data_analysis,Statistics,Statistics: What is Statistics and Its Role in data_analysis,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.khanacademy.org/math/statistics-probability,40,Introduction to statistics,
TRK-002,L0202,LVL-001,DA-T02,data_analysis,Statistics,"Descriptive Statistics: Mean, Median, Mode",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,"Explaining mean, median, and mode",
TRK-002,L0203,LVL-001,DA-T02,data_analysis,Statistics,"Dispersion: Range, Variance, Standard Deviation",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining variance and standard deviation,
TRK-002,L0204,LVL-001,DA-T02,data_analysis,Statistics,Percentiles and IQR,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining percentiles and IQR,
TRK-002,L0205,LVL-001,DA-T02,data_analysis,Statistics,Normal Distribution,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining normal distribution,
TRK-002,L0206,LVL-001,DA-T02,data_analysis,Statistics,Probability Basics,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,50,Explaining probability basics,
TRK-002,L0207,LVL-001,DA-T02,data_analysis,Statistics,Conditional Probability,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining conditional probability,
TRK-002,L0208,LVL-001,DA-T02,data_analysis,Statistics,Article: Khan Academy - Statistics & Probability,beginner,article,,▶ Video 2,▶ Video 3,https://www.khanacademy.org/math/statistics-probability,0,Free statistics course on Khan Academy,
TRK-002,L0209,LVL-001,DA-T03,data_analysis,Pandas,Pandas: What Is It and Installation,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/getting_started,40,Introduction to Pandas,
TRK-002,L0210,LVL-001,DA-T03,data_analysis,Pandas,Pandas Series: Creation and Basic Operations,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/reference/api/pandas.Series.html,40,Explaining Pandas Series,
TRK-002,L0211,LVL-001,DA-T03,data_analysis,Pandas,Pandas DataFrame: Creation from dict and list,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html,45,Explaining Pandas DataFrame,
TRK-002,L0212,LVL-001,DA-T03,data_analysis,Pandas,Reading CSV Files: read_csv,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html,35,Explaining read_csv function,
TRK-002,L0213,LVL-001,DA-T03,data_analysis,Pandas,Reading Excel Files: read_excel,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,25,Explaining read_excel function,
TRK-002,L0214,LVL-001,DA-T03,data_analysis,Pandas,"Basic Methods: head, tail, info, describe, shape",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,"Explaining head, tail, info, describe",
TRK-002,L0215,LVL-001,DA-T03,data_analysis,Pandas,Selecting Columns and Rows,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining column and row selection,
TRK-002,L0216,LVL-001,DA-T03,data_analysis,Pandas,Selecting with loc and iloc,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/indexing.html,40,Explaining loc and iloc indexing,
TRK-002,L0217,LVL-001,DA-T03,data_analysis,Pandas,Filtering: Boolean Indexing,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining boolean indexing,
TRK-002,L0218,LVL-001,DA-T03,data_analysis,Pandas,"Multiple Filtering: &, |, ~ operators",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining multiple filter conditions,
TRK-002,L0219,LVL-001,DA-T03,data_analysis,Pandas,Creating and Modifying Columns,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining creating and editing columns,
TRK-002,L0220,LVL-001,DA-T03,data_analysis,Pandas,Article: Pandas Getting Started Tutorials,beginner,article,,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/getting_started/intro_tutorials,0,Official Pandas getting started tutorials,
TRK-002,L0221,LVL-001,DA-T04,data_analysis,Visualization,Matplotlib: What Is It and Installation,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://matplotlib.org/stable/tutorials,30,Introduction to Matplotlib,
TRK-002,L0222,LVL-001,DA-T04,data_analysis,Visualization,Matplotlib: Line Chart,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining line charts,
TRK-002,L0223,LVL-001,DA-T04,data_analysis,Visualization,Matplotlib: Bar Chart & Horizontal Bar,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining bar charts,
TRK-002,L0224,LVL-001,DA-T04,data_analysis,Visualization,Matplotlib: Scatter Plot,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,25,Explaining scatter plots,
TRK-002,L0225,LVL-001,DA-T04,data_analysis,Visualization,"Matplotlib: Customizing Plots: titles, colors, axes",beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining plot customization,
TRK-002,L0226,LVL-001,DA-T04,data_analysis,Visualization,Matplotlib: Subplots: Multiple Plots,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining multiple subplots,
TRK-002,L0227,LVL-001,DA-T04,data_analysis,Visualization,Seaborn: Introduction and Distribution Plots,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://seaborn.pydata.org/tutorial/distributions.html,45,Introduction to Seaborn,
TRK-002,L0228,LVL-001,DA-T04,data_analysis,Visualization,Article: Matplotlib Official Tutorials,beginner,article,,▶ Video 2,▶ Video 3,https://matplotlib.org/stable/tutorials,0,Official Matplotlib tutorials,
TRK-002,L0229,LVL-001,DA-T05,data_analysis,SQL,SQL: What Is It and What are Databases,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org,40,Introduction to SQL,
TRK-002,L0230,LVL-001,DA-T05,data_analysis,SQL,Installing SQLite and Setting Up DB Browser,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,25,Explaining SQLite installation,
TRK-002,L0231,LVL-001,DA-T05,data_analysis,SQL,SQL: CREATE TABLE and Data Types,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-create-table,40,Explaining CREATE TABLE syntax,
TRK-002,L0232,LVL-001,DA-T05,data_analysis,SQL,SQL: INSERT INTO,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-insert,30,Explaining INSERT INTO,
TRK-002,L0233,LVL-001,DA-T05,data_analysis,SQL,SQL: SELECT and FROM,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-select,35,Explaining SELECT statement,
TRK-002,L0234,LVL-001,DA-T05,data_analysis,SQL,SQL: WHERE and Comparison Operators,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-where,35,Explaining WHERE clause,
TRK-002,L0235,LVL-001,DA-T05,data_analysis,SQL,SQL: AND OR NOT,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,25,"Explaining AND, OR, NOT in SQL",
TRK-002,L0236,LVL-001,DA-T05,data_analysis,SQL,SQL: ORDER BY and LIMIT,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,25,Explaining ORDER BY and LIMIT,
TRK-002,L0237,LVL-001,DA-T05,data_analysis,SQL,SQL: UPDATE and DELETE,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining UPDATE and DELETE,
TRK-002,L0238,LVL-001,DA-T05,data_analysis,SQL,SQL: INNER JOIN,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.sqltutorial.org/sql-inner-join,40,Explaining INNER JOIN,
TRK-002,L0239,LVL-001,DA-T05,data_analysis,SQL,SQL: LEFT JOIN & RIGHT JOIN,beginner,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining LEFT and RIGHT JOIN,
TRK-002,L0240,LVL-001,DA-T05,data_analysis,SQL,Article: Complete SQLTutorial.org,beginner,article,,▶ Video 2,▶ Video 3,https://www.sqltutorial.org,0,Best free SQL reference,
TRK-002,L0241,LVL-002,DA-T01,data_analysis,Python,Python: File Handling - Reading and Writing Files,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/inputoutput.html,40,Explaining file handling in Python,
TRK-002,L0242,LVL-002,DA-T01,data_analysis,Python,Python: Error Handling - try except finally,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/errors.html,35,Explaining error handling,
TRK-002,L0243,LVL-002,DA-T01,data_analysis,Python,Python: OOP - Classes and Objects,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/tutorial/classes.html,55,Explaining object-oriented programming,
TRK-002,L0244,LVL-002,DA-T01,data_analysis,Python,Python: OOP - Inheritance and Encapsulation,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,45,Explaining advanced OOP concepts,
TRK-002,L0245,LVL-002,DA-T01,data_analysis,Python,Python: Regular Expressions for Data,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://docs.python.org/3/howto/regex.html,45,Explaining regular expressions,
TRK-002,L0246,LVL-002,DA-T01,data_analysis,Python,NumPy: Arrays and Operations,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://numpy.org/doc/stable/user/quickstart.html,70,Explaining NumPy arrays and operations,
TRK-002,L0247,LVL-002,DA-T01,data_analysis,Python,NumPy: Array Slicing and Indexing,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,40,Explaining NumPy array indexing,
TRK-002,L0248,LVL-002,DA-T01,data_analysis,Python,Project: Automated Report Generator with Python,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,80,Automated report generator project,
TRK-002,L0249,LVL-002,DA-T03,data_analysis,Pandas,"Pandas: Handling Missing Values - isna, dropna, fillna",intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/missing_data.html,45,Explaining missing value handling,
TRK-002,L0250,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Data Types and astype,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining data types and astype,
TRK-002,L0251,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Duplicates - duplicated drop_duplicates,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,30,Explaining duplicate detection and removal,
TRK-002,L0252,LVL-002,DA-T03,data_analysis,Pandas,Pandas: String Operations - str accessor,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/text.html,40,Explaining Pandas string operations,
TRK-002,L0253,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Apply and Lambda Functions,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.apply.html,40,Explaining apply and lambda functions,
TRK-002,L0254,LVL-002,DA-T03,data_analysis,Pandas,Pandas: GroupBy - Grouping Data,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/groupby.html,50,Explaining GroupBy,
TRK-002,L0255,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Aggregation - agg with GroupBy,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining aggregation with GroupBy,
TRK-002,L0256,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Merge - How to Combine DataFrames,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/merging.html,50,Explaining DataFrame merging,
TRK-002,L0257,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Concat and Join,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,,35,Explaining concat and join,
TRK-002,L0258,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Pivot Tables,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/reshaping.html,40,Explaining pivot tables,
TRK-002,L0259,LVL-002,DA-T03,data_analysis,Pandas,Pandas: Time Series - datetime index and resample,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide/timeseries.html,50,Explaining time series basics,
TRK-002,L0260,LVL-002,DA-T03,data_analysis,Pandas,Pandas Project: Supermarket Sales Analysis,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,90,Supermarket sales analysis project,
TRK-002,L0261,LVL-002,DA-T03,data_analysis,Pandas,Pandas Project: Students Performance Analysis,intermediate,project,▶ Video 1,▶ Video 2,▶ Video 3,,75,Students performance analysis project,
TRK-002,L0262,LVL-002,DA-T03,data_analysis,Pandas,Article: Official Pandas User Guide,intermediate,article,,▶ Video 2,▶ Video 3,https://pandas.pydata.org/docs/user_guide,0,Official Pandas user guide,
TRK-002,L0263,LVL-002,DA-T06,data_analysis,EDA,EDA: What Is It and Its Steps from Start to Finish,intermediate,explanation,▶ Video 1,▶ Video 2,▶ Video 3,https://www.ibm.com/topics/exploratory-data-analysis,50,Introduction to exploratory data_analysis,
