track_id,lesson_id,level_id,topic_id,track,topic,subtopic,level,content_type,video_1,video_2,video_3,article_url,duration_minutes,description_en,project_idea
TRK-001,L0062,LVL-001,FE-T10,frontend,Tooling,"Browser DevTools: Elements, Console, Network",beginner,explanation,https://youtu.be/x4q86IjJFag,https://www.youtube.com/results?search_query=Tooling%20Browser%20DevTools%3A%20Elements%2C%20Console%2C%20Network%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20Browser%20DevTools%3A%20Elements%2C%20Console%2C%20Network%20Web%20Dev%20Simplified,https://developer.chrome.com/docs/devtools,40,Explaining browser DevTools,
TRK-001,L0063,LVL-001,FE-T10,frontend,Tooling,What is npm and How to Use It,beginner,explanation,https://youtu.be/P3aKRdUyr0s,https://www.youtube.com/results?search_query=Tooling%20What%20is%20npm%20and%20How%20to%20Use%20It%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20What%20is%20npm%20and%20How%20to%20Use%20It%20Web%20Dev%20Simplified,https://docs.npmjs.com/about-npm,30,Explaining npm package manager,
TRK-001,L0064,LVL-001,FE-T10,frontend,Tooling,What is Vite and How to Start a Project with It,beginner,explanation,https://youtu.be/LQQ3CR2JTX8,https://www.youtube.com/results?search_query=Tooling%20What%20is%20Vite%20and%20How%20to%20Start%20a%20Project%20with%20It%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20What%20is%20Vite%20and%20How%20to%20Start%20a%20Project%20with%20It%20Web%20Dev%20Simplified,https://vitejs.dev/guide,25,Explaining Vite build tool,
TRK-001,L0065,LVL-001,FE-T10,frontend,Tooling,Prettier: Automatic Code Formatting,beginner,explanation,https://youtu.be/DqfQ4DPnRqI,https://www.youtube.com/results?search_query=Tooling%20Prettier%3A%20Automatic%20Code%20Formatting%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20Prettier%3A%20Automatic%20Code%20Formatting%20Web%20Dev%20Simplified,https://prettier.io/docs/en/index.html,20,Explaining Prettier formatter,
TRK-001,L0066,LVL-001,FE-T10,frontend,Tooling,ESLint: Error Detection,beginner,explanation,https://youtu.be/qhuFviJn-es,https://www.youtube.com/results?search_query=Tooling%20ESLint%3A%20Error%20Detection%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20ESLint%3A%20Error%20Detection%20Web%20Dev%20Simplified,https://eslint.org/docs/user-guide/getting-started,25,Explaining ESLint linter,
TRK-001,L0067,LVL-001,FE-T10,frontend,Tooling,What is the Terminal and Key Commands,beginner,explanation,https://youtu.be/yz7nYlnXLfE,https://www.youtube.com/results?search_query=Tooling%20What%20is%20the%20Terminal%20and%20Key%20Commands%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20What%20is%20the%20Terminal%20and%20Key%20Commands%20Web%20Dev%20Simplified,,30,Explaining terminal basics,
TRK-001,L0068,LVL-001,FE-T10,frontend,Tooling,Article: frontend Developer Roadmap,beginner,article,,https://www.youtube.com/results?search_query=Tooling%20Article%3A%20frontend%20Developer%20Roadmap%20Kevin%20Powell,https://www.youtube.com/results?search_query=Tooling%20Article%3A%20frontend%20Developer%20Roadmap%20Web%20Dev%20Simplified,https://roadmap.sh/frontend,0,frontend developer roadmap,
TRK-001,L0069,LVL-002,FE-T02,frontend,CSS,CSS Variables: Creating and Using Custom Properties,intermediate,explanation,https://youtu.be/oZPR_78wCnY,https://www.youtube.com/results?search_query=CSS%20CSS%20Variables%3A%20Creating%20and%20Using%20Custom%20Properties%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20CSS%20Variables%3A%20Creating%20and%20Using%20Custom%20Properties%20Web%20Dev%20Simplified,https://developer.mozilla.org/en-US/docs/Web/CSS/Using_CSS_custom_properties,35,Explaining CSS custom properties,
TRK-001,L0070,LVL-002,FE-T02,frontend,CSS,CSS Animations: keyframes animation properties,intermediate,explanation,https://youtu.be/SgmNxE9lWcY,https://www.youtube.com/results?search_query=CSS%20CSS%20Animations%3A%20keyframes%20animation%20properties%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20CSS%20Animations%3A%20keyframes%20animation%20properties%20Web%20Dev%20Simplified,https://web.dev/learn/css/animations,40,Explaining CSS animations,
TRK-001,L0071,LVL-002,FE-T02,frontend,CSS,CSS Transitions: transition timing functions,intermediate,explanation,https://youtu.be/SgmNxE9lWcY,https://www.youtube.com/results?search_query=CSS%20CSS%20Transitions%3A%20transition%20timing%20functions%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20CSS%20Transitions%3A%20transition%20timing%20functions%20Web%20Dev%20Simplified,,30,Explaining CSS transitions,
TRK-001,L0072,LVL-002,FE-T02,frontend,CSS,Sass/SCSS: Variables Nesting Mixins Extends,intermediate,explanation,https://youtu.be/_a5j7KoflTs,https://www.youtube.com/results?search_query=CSS%20Sass/SCSS%3A%20Variables%20Nesting%20Mixins%20Extends%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20Sass/SCSS%3A%20Variables%20Nesting%20Mixins%20Extends%20Web%20Dev%20Simplified,https://sass-lang.com/guide,50,Explaining Sass and SCSS,
TRK-001,L0073,LVL-002,FE-T02,frontend,CSS,BEM Methodology: Block Element Modifier,intermediate,explanation,https://youtu.be/SLjHSVwXYq4,https://www.youtube.com/results?search_query=CSS%20BEM%20Methodology%3A%20Block%20Element%20Modifier%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20BEM%20Methodology%3A%20Block%20Element%20Modifier%20Web%20Dev%20Simplified,https://getbem.com/introduction,30,Explaining BEM methodology,
TRK-001,L0074,LVL-002,FE-T02,frontend,CSS,CSS Architecture: How to Organize CSS Files,intermediate,explanation,https://youtu.be/SLjHSVwXYq4,https://www.youtube.com/results?search_query=CSS%20CSS%20Architecture%3A%20How%20to%20Organize%20CSS%20Files%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20CSS%20Architecture%3A%20How%20to%20Organize%20CSS%20Files%20Web%20Dev%20Simplified,,30,Explaining CSS architecture,
TRK-001,L0075,LVL-002,FE-T02,frontend,CSS,Tailwind CSS: Introduction and Basics,intermediate,explanation,https://youtu.be/pfaSUYaSgRo,https://www.youtube.com/results?search_query=CSS%20Tailwind%20CSS%3A%20Introduction%20and%20Basics%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20Tailwind%20CSS%3A%20Introduction%20and%20Basics%20Web%20Dev%20Simplified,https://tailwindcss.com/docs,50,Explaining Tailwind CSS basics,
TRK-001,L0076,LVL-002,FE-T02,frontend,CSS,Tailwind CSS: Responsive and Custom Config,intermediate,explanation,https://youtu.be/pfaSUYaSgRo,https://www.youtube.com/results?search_query=CSS%20Tailwind%20CSS%3A%20Responsive%20and%20Custom%20Config%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20Tailwind%20CSS%3A%20Responsive%20and%20Custom%20Config%20Web%20Dev%20Simplified,,40,Explaining Tailwind responsive and config,
TRK-001,L0077,LVL-002,FE-T02,frontend,CSS,Project: Professional Landing Page with Sass + BEM,intermediate,project,https://youtu.be/p0bGHP-PXD4,https://www.youtube.com/results?search_query=CSS%20Project%3A%20Professional%20Landing%20Page%20with%20Sass%20%2B%20BEM%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20Project%3A%20Professional%20Landing%20Page%20with%20Sass%20%2B%20BEM%20Web%20Dev%20Simplified,,90,Responsive landing page project,
TRK-001,L0078,LVL-002,FE-T02,frontend,CSS,Project: Dark/Light Mode Toggle with CSS Variables,intermediate,project,https://youtu.be/wodWDIdV9BY,https://www.youtube.com/results?search_query=CSS%20Project%3A%20Dark/Light%20Mode%20Toggle%20with%20CSS%20Variables%20Kevin%20Powell,https://www.youtube.com/results?search_query=CSS%20Project%3A%20Dark/Light%20Mode%20Toggle%20with%20CSS%20Variables%20Web%20Dev%20Simplified,,50,Dark mode toggle project,
TRK-001,L0079,LVL-002,FE-T03,frontend,JavaScript,ES6+: Destructuring Assignment,intermediate,explanation,https://youtu.be/NIq3qLaHCIs,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Destructuring%20Assignment%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Destructuring%20Assignment%20Web%20Dev%20Simplified,https://javascript.info/destructuring-assignment,35,Explaining destructuring assignment,
TRK-001,L0080,LVL-002,FE-T03,frontend,JavaScript,ES6+: Spread & Rest Operators,intermediate,explanation,https://youtu.be/iLx4ma8ZqvQ,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Spread%20%26%20Rest%20Operators%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Spread%20%26%20Rest%20Operators%20Web%20Dev%20Simplified,https://javascript.info/rest-parameters-spread,30,Explaining spread and rest operators,
TRK-001,L0081,LVL-002,FE-T03,frontend,JavaScript,ES6+: Template Literals,intermediate,explanation,https://youtu.be/DG4obitDvUA,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Template%20Literals%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Template%20Literals%20Web%20Dev%20Simplified,https://javascript.info/string#template-literals,20,Explaining template literals,
TRK-001,L0082,LVL-002,FE-T03,frontend,JavaScript,ES6+: Optional Chaining & Nullish Coalescing,intermediate,explanation,https://youtu.be/v2tJ3nzXh8I,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Optional%20Chaining%20%26%20Nullish%20Coalescing%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20ES6%2B%3A%20Optional%20Chaining%20%26%20Nullish%20Coalescing%20Web%20Dev%20Simplified,https://javascript.info/optional-chaining,25,Explaining optional chaining,
TRK-001,L0083,LVL-002,FE-T03,frontend,JavaScript,Array Methods: map filter reduce,intermediate,explanation,https://youtu.be/rRgD1yVwIvE,https://www.youtube.com/results?search_query=JavaScript%20Array%20Methods%3A%20map%20filter%20reduce%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Array%20Methods%3A%20map%20filter%20reduce%20Web%20Dev%20Simplified,https://javascript.info/array-methods,50,"Explaining map, filter, and reduce",
TRK-001,L0084,LVL-002,FE-T03,frontend,JavaScript,Array Methods: find findIndex some every flat,intermediate,explanation,https://youtu.be/R8RkZGqDFU0,https://www.youtube.com/results?search_query=JavaScript%20Array%20Methods%3A%20find%20findIndex%20some%20every%20flat%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Array%20Methods%3A%20find%20findIndex%20some%20every%20flat%20Web%20Dev%20Simplified,,35,"Explaining find, some, every, flat",
TRK-001,L0085,LVL-002,FE-T03,frontend,JavaScript,Closures in Detail with Practical Examples,intermediate,explanation,https://youtu.be/3a0I8ICR1Vg,https://www.youtube.com/results?search_query=JavaScript%20Closures%20in%20Detail%20with%20Practical%20Examples%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Closures%20in%20Detail%20with%20Practical%20Examples%20Web%20Dev%20Simplified,https://javascript.info/closure,45,Explaining closures in depth,
TRK-001,L0086,LVL-002,FE-T03,frontend,JavaScript,Higher Order Functions,intermediate,explanation,https://youtu.be/0aKZvNNf8BA,https://www.youtube.com/results?search_query=JavaScript%20Higher%20Order%20Functions%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Higher%20Order%20Functions%20Web%20Dev%20Simplified,,35,Explaining higher order functions,
TRK-001,L0087,LVL-002,FE-T03,frontend,JavaScript,OOP: Classes Constructor Inheritance,intermediate,explanation,https://youtu.be/PFmuCDHHpwk,https://www.youtube.com/results?search_query=JavaScript%20OOP%3A%20Classes%20Constructor%20Inheritance%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20OOP%3A%20Classes%20Constructor%20Inheritance%20Web%20Dev%20Simplified,https://javascript.info/classes,65,Explaining object-oriented programming,
TRK-001,L0088,LVL-002,FE-T03,frontend,JavaScript,OOP: Encapsulation Polymorphism,intermediate,explanation,https://youtu.be/pTB0EiLXUC8,https://www.youtube.com/results?search_query=JavaScript%20OOP%3A%20Encapsulation%20Polymorphism%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20OOP%3A%20Encapsulation%20Polymorphism%20Web%20Dev%20Simplified,,45,Explaining advanced OOP concepts,
TRK-001,L0089,LVL-002,FE-T03,frontend,JavaScript,Asynchronous JS: The Event Loop,intermediate,explanation,https://youtu.be/8aGhZQkoFbQ,https://www.youtube.com/results?search_query=JavaScript%20Asynchronous%20JS%3A%20The%20Event%20Loop%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Asynchronous%20JS%3A%20The%20Event%20Loop%20Web%20Dev%20Simplified,https://javascript.info/event-loop,40,Explaining the JavaScript event loop,
TRK-001,L0090,LVL-002,FE-T03,frontend,JavaScript,Callbacks & Callback Hell,intermediate,explanation,https://youtu.be/PoRJizFvM7s,https://www.youtube.com/results?search_query=JavaScript%20Callbacks%20%26%20Callback%20Hell%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Callbacks%20%26%20Callback%20Hell%20Web%20Dev%20Simplified,https://javascript.info/callbacks,35,Explaining callbacks and callback hell,
TRK-001,L0091,LVL-002,FE-T03,frontend,JavaScript,Promises: then catch finally chaining,intermediate,explanation,https://youtu.be/PoRJizFvM7s,https://www.youtube.com/results?search_query=JavaScript%20Promises%3A%20then%20catch%20finally%20chaining%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Promises%3A%20then%20catch%20finally%20chaining%20Web%20Dev%20Simplified,https://javascript.info/promise-basics,50,Explaining promises,
TRK-001,L0092,LVL-002,FE-T03,frontend,JavaScript,Async/Await in Detail,intermediate,explanation,https://youtu.be/V_Kr9OSfDeU,https://www.youtube.com/results?search_query=JavaScript%20Async/Await%20in%20Detail%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Async/Await%20in%20Detail%20Web%20Dev%20Simplified,https://javascript.info/async-await,45,Explaining async/await,
TRK-001,L0093,LVL-002,FE-T03,frontend,JavaScript,Fetch API: GET POST PUT DELETE,intermediate,explanation,https://youtu.be/cuEtnrL9-H0,https://www.youtube.com/results?search_query=JavaScript%20Fetch%20API%3A%20GET%20POST%20PUT%20DELETE%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Fetch%20API%3A%20GET%20POST%20PUT%20DELETE%20Web%20Dev%20Simplified,https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API,45,Explaining the Fetch API,
TRK-001,L0094,LVL-002,FE-T03,frontend,JavaScript,Error Handling: try catch throw custom errors,intermediate,explanation,https://youtu.be/cFTFtuEQ-10,https://www.youtube.com/results?search_query=JavaScript%20Error%20Handling%3A%20try%20catch%20throw%20custom%20errors%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Error%20Handling%3A%20try%20catch%20throw%20custom%20errors%20Web%20Dev%20Simplified,https://javascript.info/error-handling,35,Explaining error handling,
TRK-001,L0095,LVL-002,FE-T03,frontend,JavaScript,Modules: import export default named,intermediate,explanation,https://youtu.be/cRHQNNcYf6s,https://www.youtube.com/results?search_query=JavaScript%20Modules%3A%20import%20export%20default%20named%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Modules%3A%20import%20export%20default%20named%20Web%20Dev%20Simplified,https://javascript.info/modules,40,Explaining ES modules,
TRK-001,L0096,LVL-002,FE-T03,frontend,JavaScript,Local Storage & Session Storage,intermediate,explanation,https://youtu.be/AUOzvFzdIk4,https://www.youtube.com/results?search_query=JavaScript%20Local%20Storage%20%26%20Session%20Storage%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Local%20Storage%20%26%20Session%20Storage%20Web%20Dev%20Simplified,,35,Explaining local and session storage,
TRK-001,L0097,LVL-002,FE-T03,frontend,JavaScript,Project: Weather App with Fetch API,intermediate,project,https://youtu.be/cuEtnrL9-H0,https://www.youtube.com/results?search_query=JavaScript%20Project%3A%20Weather%20App%20with%20Fetch%20API%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Project%3A%20Weather%20App%20with%20Fetch%20API%20Web%20Dev%20Simplified,,70,Weather app project,
TRK-001,L0098,LVL-002,FE-T03,frontend,JavaScript,Project: Todo App with Local Storage,intermediate,project,https://youtu.be/G0jO8kUrg-I,https://www.youtube.com/results?search_query=JavaScript%20Project%3A%20Todo%20App%20with%20Local%20Storage%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Project%3A%20Todo%20App%20with%20Local%20Storage%20Web%20Dev%20Simplified,,75,Todo app with local storage project,
TRK-001,L0099,LVL-002,FE-T03,frontend,JavaScript,Project: Dynamic Quiz App,intermediate,project,https://youtu.be/riDzcEQbX6k,https://www.youtube.com/results?search_query=JavaScript%20Project%3A%20Dynamic%20Quiz%20App%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Project%3A%20Dynamic%20Quiz%20App%20Web%20Dev%20Simplified,,80,Dynamic quiz app project,
TRK-001,L0100,LVL-002,FE-T03,frontend,JavaScript,Article: You Don't Know JS (Free Book),intermediate,article,,https://www.youtube.com/results?search_query=JavaScript%20Article%3A%20You%20Don%27t%20Know%20JS%20%28Free%20Book%29%20Kevin%20Powell,https://www.youtube.com/results?search_query=JavaScript%20Article%3A%20You%20Don%27t%20Know%20JS%20%28Free%20Book%29%20Web%20Dev%20Simplified,https://github.com/getify/You-Dont-Know-JS,0,Deep reference for JavaScript,
TRK-001,L0101,LVL-002,FE-T05,frontend,React,React: What Is It and Why We Use It,intermediate,explanation,https://youtu.be/Ke90Tje7VS0,https://www.youtube.com/results?search_query=React%20React%3A%20What%20Is%20It%20and%20Why%20We%20Use%20It%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20React%3A%20What%20Is%20It%20and%20Why%20We%20Use%20It%20Web%20Dev%20Simplified,https://react.dev/learn,40,Introduction to React,
TRK-001,L0102,LVL-002,FE-T05,frontend,React,Setting Up a React Project with Vite,intermediate,explanation,https://youtu.be/LQQ3CR2JTX8,https://www.youtube.com/results?search_query=React%20Setting%20Up%20a%20React%20Project%20with%20Vite%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Setting%20Up%20a%20React%20Project%20with%20Vite%20Web%20Dev%20Simplified,https://vitejs.dev/guide,25,Explaining project setup with Vite,
TRK-001,L0103,LVL-002,FE-T05,frontend,React,JSX: Writing HTML Inside JavaScript,intermediate,explanation,https://youtu.be/7fPXI_MnBOY,https://www.youtube.com/results?search_query=React%20JSX%3A%20Writing%20HTML%20Inside%20JavaScript%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20JSX%3A%20Writing%20HTML%20Inside%20JavaScript%20Web%20Dev%20Simplified,https://react.dev/learn/writing-markup-with-jsx,35,Explaining JSX syntax,
TRK-001,L0104,LVL-002,FE-T05,frontend,React,Components: Function Components,intermediate,explanation,https://youtu.be/jh5azDQ52rM,https://www.youtube.com/results?search_query=React%20Components%3A%20Function%20Components%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Components%3A%20Function%20Components%20Web%20Dev%20Simplified,https://react.dev/learn/your-first-component,40,Explaining React components,
TRK-001,L0105,LVL-002,FE-T05,frontend,React,Props: Passing Data to Components,intermediate,explanation,https://youtu.be/jh5azDQ52rM,https://www.youtube.com/results?search_query=React%20Props%3A%20Passing%20Data%20to%20Components%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Props%3A%20Passing%20Data%20to%20Components%20Web%20Dev%20Simplified,https://react.dev/learn/passing-props-to-a-component,35,Explaining React props,
TRK-001,L0106,LVL-002,FE-T05,frontend,React,State & useState: Managing Component Data,intermediate,explanation,https://youtu.be/35lXWvCuM8o,https://www.youtube.com/results?search_query=React%20State%20%26%20useState%3A%20Managing%20Component%20Data%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20State%20%26%20useState%3A%20Managing%20Component%20Data%20Web%20Dev%20Simplified,https://react.dev/learn/state-a-components-memory,50,Explaining useState hook,
TRK-001,L0107,LVL-002,FE-T05,frontend,React,Conditional Rendering: if ternary &&,intermediate,explanation,https://youtu.be/7o5FPaVA9m0,https://www.youtube.com/results?search_query=React%20Conditional%20Rendering%3A%20if%20ternary%20%26%26%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Conditional%20Rendering%3A%20if%20ternary%20%26%26%20Web%20Dev%20Simplified,https://react.dev/learn/conditional-rendering,30,Explaining conditional rendering,
TRK-001,L0108,LVL-002,FE-T05,frontend,React,Rendering Lists: map and key,intermediate,explanation,https://youtu.be/7o5FPaVA9m0,https://www.youtube.com/results?search_query=React%20Rendering%20Lists%3A%20map%20and%20key%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Rendering%20Lists%3A%20map%20and%20key%20Web%20Dev%20Simplified,https://react.dev/learn/rendering-lists,30,Explaining Python lists,
TRK-001,L0109,LVL-002,FE-T05,frontend,React,Handling Events in React,intermediate,explanation,https://youtu.be/Znqv84xi8Vs,https://www.youtube.com/results?search_query=React%20Handling%20Events%20in%20React%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Handling%20Events%20in%20React%20Web%20Dev%20Simplified,https://react.dev/learn/responding-to-events,35,Explaining React event handling,
TRK-001,L0110,LVL-002,FE-T05,frontend,React,Forms: Controlled Components,intermediate,explanation,https://youtu.be/IkMND33x0qQ,https://www.youtube.com/results?search_query=React%20Forms%3A%20Controlled%20Components%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Forms%3A%20Controlled%20Components%20Web%20Dev%20Simplified,https://react.dev/learn/reacting-to-input-with-state,40,Explaining controlled form components,
TRK-001,L0111,LVL-002,FE-T05,frontend,React,useEffect: Side Effects and Lifecycle,intermediate,explanation,https://youtu.be/0ZJgIjIuY7U,https://www.youtube.com/results?search_query=React%20useEffect%3A%20Side%20Effects%20and%20Lifecycle%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20useEffect%3A%20Side%20Effects%20and%20Lifecycle%20Web%20Dev%20Simplified,https://react.dev/learn/synchronizing-with-effects,55,Explaining useEffect hook,
TRK-001,L0112,LVL-002,FE-T05,frontend,React,useEffect: Fetching Data from API,intermediate,explanation,https://youtu.be/00lxm_doFYw,https://www.youtube.com/results?search_query=React%20useEffect%3A%20Fetching%20Data%20from%20API%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20useEffect%3A%20Fetching%20Data%20from%20API%20Web%20Dev%20Simplified,https://react.dev/learn/you-might-not-need-an-effect,45,Explaining data fetching in React,
TRK-001,L0113,LVL-002,FE-T05,frontend,React,useRef: Accessing DOM Elements,intermediate,explanation,https://youtu.be/t2ypzz6gzmg,https://www.youtube.com/results?search_query=React%20useRef%3A%20Accessing%20DOM%20Elements%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20useRef%3A%20Accessing%20DOM%20Elements%20Web%20Dev%20Simplified,https://react.dev/learn/referencing-values-with-refs,30,Explaining useRef hook,
TRK-001,L0114,LVL-002,FE-T05,frontend,React,Lifting State Up: Sharing State Between Components,intermediate,explanation,https://youtu.be/HF4o9KAZNxw,https://www.youtube.com/results?search_query=React%20Lifting%20State%20Up%3A%20Sharing%20State%20Between%20Components%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Lifting%20State%20Up%3A%20Sharing%20State%20Between%20Components%20Web%20Dev%20Simplified,https://react.dev/learn/sharing-state-between-components,35,Explaining lifting state up,
TRK-001,L0115,LVL-002,FE-T05,frontend,React,Component Composition: Children Prop,intermediate,explanation,https://youtu.be/NK-B1QMNmDo,https://www.youtube.com/results?search_query=React%20Component%20Composition%3A%20Children%20Prop%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Component%20Composition%3A%20Children%20Prop%20Web%20Dev%20Simplified,https://react.dev/learn/passing-jsx-as-children,30,Explaining component composition,
TRK-001,L0116,LVL-002,FE-T05,frontend,React,React Router v6: Navigating Between Pages,intermediate,explanation,https://youtu.be/Law7wfdg_ls,https://www.youtube.com/results?search_query=React%20React%20Router%20v6%3A%20Navigating%20Between%20Pages%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20React%20Router%20v6%3A%20Navigating%20Between%20Pages%20Web%20Dev%20Simplified,https://reactrouter.com/en/main/start/tutorial,60,Explaining React Router v6,
TRK-001,L0117,LVL-002,FE-T05,frontend,React,React Router: Params & Nested Routes,intermediate,explanation,https://youtu.be/Law7wfdg_ls,https://www.youtube.com/results?search_query=React%20React%20Router%3A%20Params%20%26%20Nested%20Routes%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20React%20Router%3A%20Params%20%26%20Nested%20Routes%20Web%20Dev%20Simplified,,40,Explaining params and nested routes,
TRK-001,L0118,LVL-002,FE-T05,frontend,React,Project: Movie Search App with API,intermediate,project,https://youtu.be/b9eMGE7QtTk,https://www.youtube.com/results?search_query=React%20Project%3A%20Movie%20Search%20App%20with%20API%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Project%3A%20Movie%20Search%20App%20with%20API%20Web%20Dev%20Simplified,,90,Movie search app project,
TRK-001,L0119,LVL-002,FE-T05,frontend,React,Project: Budget Tracker App,intermediate,project,https://youtu.be/aeYxBd96iBs,https://www.youtube.com/results?search_query=React%20Project%3A%20Budget%20Tracker%20App%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Project%3A%20Budget%20Tracker%20App%20Web%20Dev%20Simplified,,100,Budget tracker app project,
TRK-001,L0120,LVL-002,FE-T05,frontend,React,Project: Recipe Finder App,intermediate,project,https://youtu.be/u6gSSpfsoOQ,https://www.youtube.com/results?search_query=React%20Project%3A%20Recipe%20Finder%20App%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Project%3A%20Recipe%20Finder%20App%20Web%20Dev%20Simplified,,85,Recipe finder app project,
TRK-001,L0121,LVL-002,FE-T05,frontend,React,Project: Complete Notes App,intermediate,project,https://youtu.be/01YKQmia2Jw,https://www.youtube.com/results?search_query=React%20Project%3A%20Complete%20Notes%20App%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Project%3A%20Complete%20Notes%20App%20Web%20Dev%20Simplified,,80,Notes app project,
TRK-001,L0122,LVL-002,FE-T05,frontend,React,Article: React Official Docs - Learn,intermediate,article,,https://www.youtube.com/results?search_query=React%20Article%3A%20React%20Official%20Docs%20-%20Learn%20Kevin%20Powell,https://www.youtube.com/results?search_query=React%20Article%3A%20React%20Official%20Docs%20-%20Learn%20Web%20Dev%20Simplified,https://react.dev/learn,0,Official Python tutorial,
TRK-001,L0123,LVL-002,FE-T04,frontend,Git,Branching Strategies: Feature Branch Workflow,intermediate,explanation,https://youtu.be/aJnFGMclhU8,https://www.youtube.com/results?search_query=Git%20Branching%20Strategies%3A%20Feature%20Branch%20Workflow%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20Branching%20Strategies%3A%20Feature%20Branch%20Workflow%20Web%20Dev%20Simplified,https://www.atlassian.com/git/tutorials/comparing-workflows,35,Explaining branching strategies,
TRK-001,L0124,LVL-002,FE-T04,frontend,Git,Merging vs Rebasing: The Difference and When to Use Each,intermediate,explanation,https://youtu.be/CRlGDDprdOQ,https://www.youtube.com/results?search_query=Git%20Merging%20vs%20Rebasing%3A%20The%20Difference%20and%20When%20to%20Use%20Each%20Kevin%20Powell,https://www.youtube.com/results?search_query=Git%20Merging%20vs%20Rebasing%3A%20The%20Difference%20and%20When%20to%20Use%20Each%20Web%20Dev%20Simplified,https://www.atlassian.com/git/tutorials/merging-vs-rebasing,40,Explaining merging vs rebasing,
